"CRIM";"ZN";"INDUS";"CHAS";"NOX";"RM";"AGE";"DIS";"RAD";"TAX";"PTRATIO";"B";"LSTAT";"MEDV"
3.3983000000000002e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.1079999999999997e+00;3.4899999999999999e+01;8.0555000000000003e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.9018000000000001e+02;9.1600000000000001e+00;2.4300000000000001e+01
1.9656999999999999e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.2260000000000000e+00;7.9200000000000003e+01;8.0555000000000003e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.7613999999999999e+02;1.0150000000000000e+01;2.0500000000000000e+01
1.6439000000000001e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.4329999999999998e+00;4.9100000000000001e+01;7.8265000000000002e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.7470999999999998e+02;9.5199999999999996e+00;2.4500000000000000e+01
1.9073000000000001e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.7180000000000000e+00;1.7500000000000000e+01;7.8265000000000002e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.9374000000000001e+02;6.5599999999999996e+00;2.6199999999999999e+01
1.4030000000000001e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.4870000000000001e+00;1.3000000000000000e+01;7.3967000000000001e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.9627999999999997e+02;5.9000000000000004e+00;2.4399999999999999e+01
2.1409000000000000e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.4379999999999997e+00;8.9000000000000004e+00;7.3967000000000001e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.7706999999999999e+02;3.5899999999999999e+00;2.4800000000000001e+01
8.2210000000000005e-02;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;6.9569999999999999e+00;6.7999999999999998e+00;8.9067000000000007e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.8608999999999997e+02;3.5299999999999998e+00;2.9600000000000001e+01
3.6893999999999999e-01;2.2000000000000000e+01;5.8600000000000003e+00;0.0000000000000000e+00;4.3099999999999999e-01;8.2590000000000003e+00;8.4000000000000004e+00;8.9067000000000007e+00;7.0000000000000000e+00;3.3000000000000000e+02;1.9100000000000001e+01;3.9689999999999998e+02;3.5400000000000000e+00;4.2799999999999997e+01
4.8189999999999997e-02;8.0000000000000000e+01;3.6400000000000001e+00;0.0000000000000000e+00;3.9200000000000002e-01;6.1079999999999997e+00;3.2000000000000000e+01;9.2202999999999999e+00;1.0000000000000000e+00;3.1500000000000000e+02;1.6399999999999999e+01;3.9288999999999999e+02;6.5700000000000003e+00;2.1899999999999999e+01
3.5479999999999998e-02;8.0000000000000000e+01;3.6400000000000001e+00;0.0000000000000000e+00;3.9200000000000002e-01;5.8760000000000003e+00;1.9100000000000001e+01;9.2202999999999999e+00;1.0000000000000000e+00;3.1500000000000000e+02;1.6399999999999999e+01;3.9518000000000001e+02;9.2500000000000000e+00;2.0899999999999999e+01
1.5380000000000000e-02;9.0000000000000000e+01;3.7500000000000000e+00;0.0000000000000000e+00;3.9400000000000002e-01;7.4539999999999997e+00;3.4200000000000003e+01;6.3361000000000001e+00;3.0000000000000000e+00;2.4400000000000000e+02;1.5900000000000000e+01;3.8633999999999997e+02;3.1099999999999999e+00;4.4000000000000000e+01
6.1153999999999997e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;8.7040000000000006e+00;8.6900000000000006e+01;1.8009999999999999e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8969999999999999e+02;5.1200000000000001e+00;5.0000000000000000e+01
6.6351000000000004e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;7.3330000000000002e+00;1.0000000000000000e+02;1.8946000000000001e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8329000000000002e+02;7.7900000000000000e+00;3.6000000000000000e+01
6.5664999999999996e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;6.8419999999999996e+00;1.0000000000000000e+02;2.0106999999999999e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.9193000000000001e+02;6.9000000000000004e+00;3.0100000000000001e+01
5.4010999999999998e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;7.2030000000000003e+00;8.1799999999999997e+01;2.1120999999999999e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.9280000000000001e+02;9.5899999999999999e+00;3.3799999999999997e+01
5.3412000000000004e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;7.5199999999999996e+00;8.9400000000000006e+01;2.1398000000000001e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8837000000000000e+02;7.2599999999999998e+00;4.3100000000000001e+01
5.2014000000000005e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;8.3979999999999997e+00;9.1500000000000000e+01;2.2885000000000000e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8686000000000001e+02;5.9100000000000001e+00;4.8799999999999997e+01
8.2525999999999999e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;7.3270000000000000e+00;9.4500000000000000e+01;2.0788000000000002e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.9342000000000002e+02;1.1250000000000000e+01;3.1000000000000000e+01
5.5006999999999995e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;7.2060000000000004e+00;9.1599999999999994e+01;1.9300999999999999e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8788999999999999e+02;8.0999999999999996e+00;3.6500000000000000e+01
7.6161999999999996e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;5.5599999999999996e+00;6.2799999999999997e+01;1.9864999999999999e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.9239999999999998e+02;1.0449999999999999e+01;2.2800000000000001e+01
7.8569999999999995e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;6.4700000000000002e-01;7.0140000000000002e+00;8.4599999999999994e+01;2.1328999999999998e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8406999999999999e+02;1.4789999999999999e+01;3.0699999999999999e+01
5.7833999999999997e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;5.7499999999999996e-01;8.2970000000000006e+00;6.7000000000000000e+01;2.4216000000000002e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.8454000000000002e+02;7.4400000000000004e+00;5.0000000000000000e+01
5.4049999999999998e-01;2.0000000000000000e+01;3.9700000000000002e+00;0.0000000000000000e+00;5.7499999999999996e-01;7.4699999999999998e+00;5.2600000000000001e+01;2.8719999999999999e+00;5.0000000000000000e+00;2.6400000000000000e+02;1.3000000000000000e+01;3.9030000000000001e+02;3.1600000000000001e+00;4.3500000000000000e+01
9.0649999999999994e-02;2.0000000000000000e+01;6.9600000000000000e+00;1.0000000000000000e+00;4.6400000000000002e-01;5.9199999999999999e+00;6.1500000000000000e+01;3.9175000000000000e+00;3.0000000000000000e+00;2.2300000000000000e+02;1.8600000000000001e+01;3.9133999999999997e+02;1.3650000000000000e+01;2.0699999999999999e+01
2.9915999999999998e-01;2.0000000000000000e+01;6.9600000000000000e+00;0.0000000000000000e+00;4.6400000000000002e-01;5.8559999999999999e+00;4.2100000000000001e+01;4.4290000000000003e+00;3.0000000000000000e+00;2.2300000000000000e+02;1.8600000000000001e+01;3.8864999999999998e+02;1.3000000000000000e+01;2.1100000000000001e+01
1.6211000000000000e-01;2.0000000000000000e+01;6.9600000000000000e+00;0.0000000000000000e+00;4.6400000000000002e-01;6.2400000000000002e+00;1.6300000000000001e+01;4.4290000000000003e+00;3.0000000000000000e+00;2.2300000000000000e+02;1.8600000000000001e+01;3.9689999999999998e+02;6.5899999999999999e+00;2.5199999999999999e+01
1.1459999999999999e-01;2.0000000000000000e+01;6.9600000000000000e+00;0.0000000000000000e+00;4.6400000000000002e-01;6.5380000000000003e+00;5.8700000000000003e+01;3.9175000000000000e+00;3.0000000000000000e+00;2.2300000000000000e+02;1.8600000000000001e+01;3.9495999999999998e+02;7.7300000000000004e+00;2.4399999999999999e+01
2.2187999999999999e-01;2.0000000000000000e+01;6.9600000000000000e+00;1.0000000000000000e+00;4.6400000000000002e-01;7.6909999999999998e+00;5.1799999999999997e+01;4.3665000000000003e+00;3.0000000000000000e+00;2.2300000000000000e+02;1.8600000000000001e+01;3.9076999999999998e+02;6.5800000000000001e+00;3.5200000000000003e+01
5.6439999999999997e-02;4.0000000000000000e+01;6.4100000000000001e+00;1.0000000000000000e+00;4.4700000000000001e-01;6.7580000000000000e+00;3.2899999999999999e+01;4.0776000000000003e+00;4.0000000000000000e+00;2.5400000000000000e+02;1.7600000000000001e+01;3.9689999999999998e+02;3.5299999999999998e+00;3.2399999999999999e+01
9.6040000000000000e-02;4.0000000000000000e+01;6.4100000000000001e+00;0.0000000000000000e+00;4.4700000000000001e-01;6.8540000000000001e+00;4.2799999999999997e+01;4.2672999999999996e+00;4.0000000000000000e+00;2.5400000000000000e+02;1.7600000000000001e+01;3.9689999999999998e+02;2.9800000000000000e+00;3.2000000000000000e+01
1.0469000000000001e-01;4.0000000000000000e+01;6.4100000000000001e+00;1.0000000000000000e+00;4.4700000000000001e-01;7.2670000000000003e+00;4.9000000000000000e+01;4.7872000000000003e+00;4.0000000000000000e+00;2.5400000000000000e+02;1.7600000000000001e+01;3.8925000000000000e+02;6.0499999999999998e+00;3.3200000000000003e+01
6.1269999999999998e-02;4.0000000000000000e+01;6.4100000000000001e+00;1.0000000000000000e+00;4.4700000000000001e-01;6.8259999999999996e+00;2.7600000000000001e+01;4.8628000000000000e+00;4.0000000000000000e+00;2.5400000000000000e+02;1.7600000000000001e+01;3.9344999999999999e+02;4.1600000000000001e+00;3.3100000000000001e+01
7.9780000000000004e-02;4.0000000000000000e+01;6.4100000000000001e+00;0.0000000000000000e+00;4.4700000000000001e-01;6.4820000000000002e+00;3.2100000000000001e+01;4.1402999999999999e+00;4.0000000000000000e+00;2.5400000000000000e+02;1.7600000000000001e+01;3.9689999999999998e+02;7.1900000000000004e+00;2.9100000000000001e+01
2.1038000000000001e-01;2.0000000000000000e+01;3.3300000000000001e+00;0.0000000000000000e+00;4.4290000000000002e-01;6.8120000000000003e+00;3.2200000000000003e+01;4.1006999999999998e+00;5.0000000000000000e+00;2.1600000000000000e+02;1.4900000000000000e+01;3.9689999999999998e+02;4.8499999999999996e+00;3.5100000000000001e+01
3.5779999999999999e-02;2.0000000000000000e+01;3.3300000000000001e+00;0.0000000000000000e+00;4.4290000000000002e-01;7.8200000000000003e+00;6.4500000000000000e+01;4.6947000000000001e+00;5.0000000000000000e+00;2.1600000000000000e+02;1.4900000000000000e+01;3.8731000000000000e+02;3.7599999999999998e+00;4.5399999999999999e+01
3.7050000000000000e-02;2.0000000000000000e+01;3.3300000000000001e+00;0.0000000000000000e+00;4.4290000000000002e-01;6.9680000000000000e+00;3.7200000000000003e+01;5.2446999999999999e+00;5.0000000000000000e+00;2.1600000000000000e+02;1.4900000000000000e+01;3.9223000000000002e+02;4.5899999999999999e+00;3.5399999999999999e+01
6.1289999999999997e-02;2.0000000000000000e+01;3.3300000000000001e+00;1.0000000000000000e+00;4.4290000000000002e-01;7.6449999999999996e+00;4.9700000000000003e+01;5.2119000000000000e+00;5.0000000000000000e+00;2.1600000000000000e+02;1.4900000000000000e+01;3.7706999999999999e+02;3.0099999999999998e+00;4.6000000000000000e+01
1.5010000000000001e-02;9.0000000000000000e+01;1.2100000000000000e+00;1.0000000000000000e+00;4.0100000000000002e-01;7.9230000000000000e+00;2.4800000000000001e+01;5.8849999999999998e+00;1.0000000000000000e+00;1.9800000000000000e+02;1.3600000000000000e+01;3.9551999999999998e+02;3.1600000000000001e+00;5.0000000000000000e+01
9.0600000000000003e-03;9.0000000000000000e+01;2.9700000000000002e+00;0.0000000000000000e+00;4.0000000000000002e-01;7.0880000000000001e+00;2.0800000000000001e+01;7.3072999999999997e+00;1.0000000000000000e+00;2.8500000000000000e+02;1.5300000000000001e+01;3.9472000000000003e+02;7.8499999999999996e+00;3.2200000000000003e+01
1.0959999999999999e-02;5.5000000000000000e+01;2.2500000000000000e+00;0.0000000000000000e+00;3.8900000000000001e-01;6.4530000000000003e+00;3.1899999999999999e+01;7.3072999999999997e+00;1.0000000000000000e+00;3.0000000000000000e+02;1.5300000000000001e+01;3.9472000000000003e+02;8.2300000000000004e+00;2.2000000000000000e+01
1.9650000000000001e-02;8.0000000000000000e+01;1.7600000000000000e+00;0.0000000000000000e+00;3.8500000000000001e-01;6.2300000000000004e+00;3.1500000000000000e+01;9.0891999999999999e+00;1.0000000000000000e+00;2.4100000000000000e+02;1.8199999999999999e+01;3.4160000000000002e+02;1.2930000000000000e+01;2.0100000000000001e+01
3.8710000000000001e-02;5.2500000000000000e+01;5.3200000000000003e+00;0.0000000000000000e+00;4.0500000000000003e-01;6.2089999999999996e+00;3.1300000000000001e+01;7.3171999999999997e+00;6.0000000000000000e+00;2.9300000000000000e+02;1.6600000000000001e+01;3.9689999999999998e+02;7.1399999999999997e+00;2.3199999999999999e+01
4.5900000000000003e-02;5.2500000000000000e+01;5.3200000000000003e+00;0.0000000000000000e+00;4.0500000000000003e-01;6.3150000000000004e+00;4.5600000000000001e+01;7.3171999999999997e+00;6.0000000000000000e+00;2.9300000000000000e+02;1.6600000000000001e+01;3.9689999999999998e+02;7.5999999999999996e+00;2.2300000000000001e+01
4.2970000000000001e-02;5.2500000000000000e+01;5.3200000000000003e+00;0.0000000000000000e+00;4.0500000000000003e-01;6.5650000000000004e+00;2.2899999999999999e+01;7.3171999999999997e+00;6.0000000000000000e+00;2.9300000000000000e+02;1.6600000000000001e+01;3.7172000000000003e+02;9.5099999999999998e+00;2.4800000000000001e+01
3.5020000000000003e-02;8.0000000000000000e+01;4.9500000000000002e+00;0.0000000000000000e+00;4.1099999999999998e-01;6.8609999999999998e+00;2.7899999999999999e+01;5.1166999999999998e+00;4.0000000000000000e+00;2.4500000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;3.3300000000000001e+00;2.8500000000000000e+01
7.8860000000000000e-02;8.0000000000000000e+01;4.9500000000000002e+00;0.0000000000000000e+00;4.1099999999999998e-01;7.1479999999999997e+00;2.7699999999999999e+01;5.1166999999999998e+00;4.0000000000000000e+00;2.4500000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;3.5600000000000001e+00;3.7299999999999997e+01
3.6150000000000002e-02;8.0000000000000000e+01;4.9500000000000002e+00;0.0000000000000000e+00;4.1099999999999998e-01;6.6299999999999999e+00;2.3399999999999999e+01;5.1166999999999998e+00;4.0000000000000000e+00;2.4500000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;4.7000000000000002e+00;2.7899999999999999e+01
8.2650000000000001e-02;0.0000000000000000e+00;1.3920000000000000e+01;0.0000000000000000e+00;4.3700000000000000e-01;6.1269999999999998e+00;1.8399999999999999e+01;5.5026999999999999e+00;4.0000000000000000e+00;2.8900000000000000e+02;1.6000000000000000e+01;3.9689999999999998e+02;8.5800000000000001e+00;2.3899999999999999e+01
8.1989999999999993e-02;0.0000000000000000e+00;1.3920000000000000e+01;0.0000000000000000e+00;4.3700000000000000e-01;6.0090000000000003e+00;4.2299999999999997e+01;5.5026999999999999e+00;4.0000000000000000e+00;2.8900000000000000e+02;1.6000000000000000e+01;3.9689999999999998e+02;1.0400000000000000e+01;2.1699999999999999e+01
1.2931999999999999e-01;0.0000000000000000e+00;1.3920000000000000e+01;0.0000000000000000e+00;4.3700000000000000e-01;6.6779999999999999e+00;3.1100000000000001e+01;5.9603999999999999e+00;4.0000000000000000e+00;2.8900000000000000e+02;1.6000000000000000e+01;3.9689999999999998e+02;6.2699999999999996e+00;2.8600000000000001e+01
5.3719999999999997e-02;0.0000000000000000e+00;1.3920000000000000e+01;0.0000000000000000e+00;4.3700000000000000e-01;6.5490000000000004e+00;5.1000000000000000e+01;5.9603999999999999e+00;4.0000000000000000e+00;2.8900000000000000e+02;1.6000000000000000e+01;3.9285000000000002e+02;7.3899999999999997e+00;2.7100000000000001e+01
1.4102999999999999e-01;0.0000000000000000e+00;1.3920000000000000e+01;0.0000000000000000e+00;4.3700000000000000e-01;5.7900000000000000e+00;5.8000000000000000e+01;6.3200000000000003e+00;4.0000000000000000e+00;2.8900000000000000e+02;1.6000000000000000e+01;3.9689999999999998e+02;1.5840000000000000e+01;2.0300000000000001e+01
6.4659999999999995e-02;7.0000000000000000e+01;2.2400000000000002e+00;0.0000000000000000e+00;4.0000000000000002e-01;6.3449999999999998e+00;2.0100000000000001e+01;7.8277999999999999e+00;5.0000000000000000e+00;3.5800000000000000e+02;1.4800000000000001e+01;3.6824000000000001e+02;4.9699999999999998e+00;2.2500000000000000e+01
5.5610000000000000e-02;7.0000000000000000e+01;2.2400000000000002e+00;0.0000000000000000e+00;4.0000000000000002e-01;7.0410000000000004e+00;1.0000000000000000e+01;7.8277999999999999e+00;5.0000000000000000e+00;3.5800000000000000e+02;1.4800000000000001e+01;3.7157999999999998e+02;4.7400000000000002e+00;2.9000000000000000e+01
4.4170000000000001e-02;7.0000000000000000e+01;2.2400000000000002e+00;0.0000000000000000e+00;4.0000000000000002e-01;6.8710000000000004e+00;4.7399999999999999e+01;7.8277999999999999e+00;5.0000000000000000e+00;3.5800000000000000e+02;1.4800000000000001e+01;3.9086000000000001e+02;6.0700000000000003e+00;2.4800000000000001e+01
3.5369999999999999e-02;3.4000000000000000e+01;6.0899999999999999e+00;0.0000000000000000e+00;4.3300000000000000e-01;6.5899999999999999e+00;4.0399999999999999e+01;5.4916999999999998e+00;7.0000000000000000e+00;3.2900000000000000e+02;1.6100000000000001e+01;3.9575000000000000e+02;9.5000000000000000e+00;2.2000000000000000e+01
9.2660000000000006e-02;3.4000000000000000e+01;6.0899999999999999e+00;0.0000000000000000e+00;4.3300000000000000e-01;6.4950000000000001e+00;1.8399999999999999e+01;5.4916999999999998e+00;7.0000000000000000e+00;3.2900000000000000e+02;1.6100000000000001e+01;3.8361000000000001e+02;8.6699999999999999e+00;2.6399999999999999e+01
1.0000000000000001e-01;3.4000000000000000e+01;6.0899999999999999e+00;0.0000000000000000e+00;4.3300000000000000e-01;6.9820000000000002e+00;1.7699999999999999e+01;5.4916999999999998e+00;7.0000000000000000e+00;3.2900000000000000e+02;1.6100000000000001e+01;3.9043000000000001e+02;4.8600000000000003e+00;3.3100000000000001e+01
5.5149999999999998e-02;3.3000000000000000e+01;2.1800000000000002e+00;0.0000000000000000e+00;4.7199999999999998e-01;7.2359999999999998e+00;4.1100000000000001e+01;4.0220000000000002e+00;7.0000000000000000e+00;2.2200000000000000e+02;1.8399999999999999e+01;3.9368000000000001e+02;6.9299999999999997e+00;3.6100000000000001e+01
5.4789999999999998e-02;3.3000000000000000e+01;2.1800000000000002e+00;0.0000000000000000e+00;4.7199999999999998e-01;6.6159999999999997e+00;5.8100000000000001e+01;3.3700000000000001e+00;7.0000000000000000e+00;2.2200000000000000e+02;1.8399999999999999e+01;3.9336000000000001e+02;8.9299999999999997e+00;2.8399999999999999e+01
7.5029999999999999e-02;3.3000000000000000e+01;2.1800000000000002e+00;0.0000000000000000e+00;4.7199999999999998e-01;7.4199999999999999e+00;7.1900000000000006e+01;3.0992000000000002e+00;7.0000000000000000e+00;2.2200000000000000e+02;1.8399999999999999e+01;3.9689999999999998e+02;6.4699999999999998e+00;3.3399999999999999e+01
4.9320000000000003e-02;3.3000000000000000e+01;2.1800000000000002e+00;0.0000000000000000e+00;4.7199999999999998e-01;6.8490000000000002e+00;7.0299999999999997e+01;3.1827000000000001e+00;7.0000000000000000e+00;2.2200000000000000e+02;1.8399999999999999e+01;3.9689999999999998e+02;7.5300000000000002e+00;2.8199999999999999e+01
4.9297999999999997e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.6349999999999998e+00;8.2500000000000000e+01;3.3174999999999999e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9689999999999998e+02;4.5400000000000000e+00;2.2800000000000001e+01
3.4939999999999999e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;5.9720000000000004e+00;7.6700000000000003e+01;3.1025000000000000e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9624000000000001e+02;9.9700000000000006e+00;2.0300000000000001e+01
2.6354799999999998e+00;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;4.9729999999999999e+00;3.7799999999999997e+01;2.5194000000000001e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.5044999999999999e+02;1.2640000000000001e+01;1.6100000000000001e+01
7.9040999999999995e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.1219999999999999e+00;5.2799999999999997e+01;2.6402999999999999e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9689999999999998e+02;5.9800000000000004e+00;2.2100000000000001e+01
2.6168999999999998e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.0229999999999997e+00;9.0400000000000006e+01;2.8340000000000001e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9630000000000001e+02;1.1720000000000001e+01;1.9399999999999999e+01
2.6938000000000001e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.2660000000000000e+00;8.2799999999999997e+01;3.2627999999999999e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9338999999999999e+02;7.9000000000000004e+00;2.1600000000000001e+01
3.6919999999999997e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.5670000000000002e+00;8.7299999999999997e+01;3.6023000000000001e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9569000000000000e+02;9.2799999999999994e+00;2.3800000000000001e+01
2.5356000000000001e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;5.7050000000000001e+00;7.7700000000000003e+01;3.9449999999999998e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9642000000000002e+02;1.1500000000000000e+01;1.6199999999999999e+01
3.1827000000000000e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;5.9139999999999997e+00;8.3200000000000003e+01;3.9986000000000002e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9069999999999999e+02;1.8329999999999998e+01;1.7800000000000001e+01
2.4521999999999999e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;5.7820000000000000e+00;7.1700000000000003e+01;4.0316999999999998e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9689999999999998e+02;1.5940000000000000e+01;1.9800000000000001e+01
4.0201999999999999e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.3819999999999997e+00;6.7200000000000003e+01;3.5325000000000002e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9520999999999998e+02;1.0359999999999999e+01;2.3100000000000001e+01
4.7547000000000000e-01;0.0000000000000000e+00;9.9000000000000004e+00;0.0000000000000000e+00;5.4400000000000004e-01;6.1130000000000004e+00;5.8799999999999997e+01;4.0019000000000000e+00;4.0000000000000000e+00;3.0400000000000000e+02;1.8399999999999999e+01;3.9623000000000002e+02;1.2730000000000000e+01;2.1000000000000000e+01
1.6760000000000000e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.4260000000000002e+00;5.2299999999999997e+01;4.5404000000000000e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9689999999999998e+02;7.2000000000000002e+00;2.3800000000000001e+01
1.8159000000000000e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.3760000000000003e+00;5.4299999999999997e+01;4.5404000000000000e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9689999999999998e+02;6.8700000000000001e+00;2.3100000000000001e+01
3.5114000000000001e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.0410000000000004e+00;4.9899999999999999e+01;4.7210999999999999e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9689999999999998e+02;7.7000000000000002e+00;2.0399999999999999e+01
2.8392000000000001e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;5.7080000000000002e+00;7.4299999999999997e+01;4.7210999999999999e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9113000000000000e+02;1.1740000000000000e+01;1.8500000000000000e+01
3.4109000000000000e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.4150000000000000e+00;4.0100000000000001e+01;4.7210999999999999e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9689999999999998e+02;6.1200000000000001e+00;2.5000000000000000e+01
1.9186000000000000e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.4310000000000000e+00;1.4699999999999999e+01;5.4158999999999997e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9368000000000001e+02;5.0800000000000001e+00;2.4600000000000001e+01
3.0347000000000002e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.3120000000000003e+00;2.8899999999999999e+01;5.4158999999999997e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9689999999999998e+02;6.1500000000000004e+00;2.3000000000000000e+01
2.4102999999999999e-01;0.0000000000000000e+00;7.3799999999999999e+00;0.0000000000000000e+00;4.9299999999999999e-01;6.0830000000000002e+00;4.3700000000000003e+01;5.4158999999999997e+00;5.0000000000000000e+00;2.8700000000000000e+02;1.9600000000000001e+01;3.9689999999999998e+02;1.2789999999999999e+01;2.2199999999999999e+01
